Date,GEO,value,Age,Sex,Characteristics
2021-03-06,Saskatchewan,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,Saskatchewan,25,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,Saskatchewan,40,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-06,Alberta,580,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-06,Alberta,320,"Age at time of death, all ages",Males,Number of deaths
2021-03-06,Alberta,260,"Age at time of death, all ages",Females,Number of deaths
2021-03-06,Alberta,65,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-06,Alberta,50,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-06,Alberta,20,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-06,Alberta,100,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-06,Alberta,65,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-06,Alberta,35,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-06,Alberta,230,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-06,Alberta,130,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-06,Alberta,105,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-06,Alberta,180,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,Alberta,75,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,Alberta,110,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-06,British Columbia,795,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-06,British Columbia,445,"Age at time of death, all ages",Males,Number of deaths
2021-03-06,British Columbia,350,"Age at time of death, all ages",Females,Number of deaths
2021-03-06,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-06,British Columbia,30,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-06,British Columbia,20,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-06,British Columbia,110,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-06,British Columbia,85,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-06,British Columbia,25,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-06,British Columbia,325,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-06,British Columbia,200,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-06,British Columbia,130,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-06,British Columbia,310,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,British Columbia,135,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,British Columbia,170,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-06,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-06,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2021-03-06,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-06,Northwest Territories,10,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, all ages",Males,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, all ages",Females,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,Northwest Territories,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-06,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, all ages",Males,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, all ages",Females,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-06,Nunavut,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Canada,5780,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Canada,2975,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Canada,2795,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Canada,310,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Canada,205,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Canada,100,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Canada,810,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Canada,495,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Canada,315,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Canada,2545,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Canada,1430,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Canada,1110,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Canada,2115,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Canada,840,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Canada,1270,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Newfoundland and Labrador,115,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Newfoundland and Labrador,60,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Newfoundland and Labrador,55,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Newfoundland and Labrador,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Newfoundland and Labrador,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Newfoundland and Labrador,35,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Newfoundland and Labrador,25,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Newfoundland and Labrador,15,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Newfoundland and Labrador,15,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Prince Edward Island,10,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Prince Edward Island,10,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Prince Edward Island,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Nova Scotia,185,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Nova Scotia,95,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Nova Scotia,90,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Nova Scotia,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Nova Scotia,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Nova Scotia,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Nova Scotia,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Nova Scotia,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Nova Scotia,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Nova Scotia,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Nova Scotia,40,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Nova Scotia,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Nova Scotia,30,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Nova Scotia,45,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,New Brunswick,170,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,New Brunswick,85,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,New Brunswick,75,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,New Brunswick,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,New Brunswick,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,New Brunswick,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,New Brunswick,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,New Brunswick,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,New Brunswick,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,New Brunswick,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,New Brunswick,20,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,New Brunswick,35,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Quebec,1270,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Quebec,625,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Quebec,650,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Quebec,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Quebec,15,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Quebec,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Quebec,150,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Quebec,85,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Quebec,70,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Quebec,600,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Quebec,320,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Quebec,275,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Quebec,505,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Quebec,200,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Quebec,305,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Ontario,2235,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Ontario,1135,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Ontario,1100,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Ontario,120,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Ontario,80,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Ontario,40,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Ontario,320,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Ontario,205,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Ontario,120,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Ontario,955,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Ontario,530,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Ontario,420,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Ontario,835,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Ontario,320,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Ontario,515,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Manitoba,210,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Manitoba,110,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Manitoba,100,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Manitoba,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Manitoba,15,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Manitoba,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Manitoba,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Manitoba,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Manitoba,15,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Manitoba,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Manitoba,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Manitoba,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Manitoba,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Manitoba,30,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Manitoba,45,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Saskatchewan,200,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Saskatchewan,110,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Saskatchewan,90,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Saskatchewan,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Saskatchewan,15,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Saskatchewan,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Saskatchewan,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Saskatchewan,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Saskatchewan,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Saskatchewan,45,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Saskatchewan,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Saskatchewan,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Saskatchewan,30,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Saskatchewan,40,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Alberta,580,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Alberta,330,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Alberta,245,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Alberta,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Alberta,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Alberta,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Alberta,65,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Alberta,30,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Alberta,245,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Alberta,150,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Alberta,95,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Alberta,185,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Alberta,80,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Alberta,105,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,British Columbia,785,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,British Columbia,410,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,British Columbia,375,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,British Columbia,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,British Columbia,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,British Columbia,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,British Columbia,70,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,British Columbia,55,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,British Columbia,340,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,British Columbia,190,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,British Columbia,150,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,British Columbia,270,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,British Columbia,115,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,British Columbia,155,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Northwest Territories,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-13,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, all ages",Males,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, all ages",Females,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-13,Nunavut,,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Canada,5620,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Canada,2900,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Canada,2710,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Canada,320,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Canada,205,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Canada,105,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Canada,805,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Canada,505,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Canada,300,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Canada,2480,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Canada,1385,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Canada,1090,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Canada,2020,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Canada,810,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Canada,1210,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Newfoundland and Labrador,100,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Newfoundland and Labrador,65,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Newfoundland and Labrador,40,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Newfoundland and Labrador,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Newfoundland and Labrador,35,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Newfoundland and Labrador,20,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-03-20,Newfoundland and Labrador,15,"Age at time of death, 85 years and over",Males,Number of deaths
2021-03-20,Newfoundland and Labrador,10,"Age at time of death, 85 years and over",Females,Number of deaths
2021-03-20,Prince Edward Island,15,"Age at time of death, all ages",Both sexes,Number of deaths
2021-03-20,Prince Edward Island,10,"Age at time of death, all ages",Males,Number of deaths
2021-03-20,Prince Edward Island,5,"Age at time of death, all ages",Females,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2021-03-20,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2021-03-20,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2021-03-20,Prince Edward Island,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2021-03-20,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
