Date,GEO,value,Age,Sex,Characteristics
2021-07-17,Newfoundland and Labrador,100,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Newfoundland and Labrador,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Newfoundland and Labrador,50,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Prince Edward Island,15,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Nova Scotia,175,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Nova Scotia,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Nova Scotia,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,New Brunswick,170,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,New Brunswick,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,New Brunswick,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Quebec,1215,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Quebec,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Quebec,170,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Quebec,550,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Quebec,460,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Ontario,1980,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Ontario,95,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Ontario,305,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Ontario,860,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Ontario,725,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Saskatchewan,185,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Saskatchewan,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Saskatchewan,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Alberta,570,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Alberta,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Alberta,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Alberta,225,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Alberta,165,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,British Columbia,780,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,British Columbia,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,British Columbia,345,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,British Columbia,270,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-17,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-17,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-17,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-17,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-17,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Canada,5360,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Canada,325,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Canada,805,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Canada,2385,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Canada,1850,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Newfoundland and Labrador,105,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Newfoundland and Labrador,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Newfoundland and Labrador,50,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Prince Edward Island,15,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Nova Scotia,150,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Nova Scotia,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Nova Scotia,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Nova Scotia,40,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,New Brunswick,165,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,New Brunswick,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,New Brunswick,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Quebec,1205,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Quebec,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Quebec,160,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Quebec,585,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Quebec,425,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Ontario,2065,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Ontario,130,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Ontario,310,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Ontario,880,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Ontario,750,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Saskatchewan,175,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Saskatchewan,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Saskatchewan,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Saskatchewan,65,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Alberta,525,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Alberta,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Alberta,160,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,British Columbia,820,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,British Columbia,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,British Columbia,370,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,British Columbia,265,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Northwest Territories,10,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-24,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-24,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-24,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-24,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-24,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Canada,5470,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Canada,345,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Canada,805,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Canada,2405,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Canada,1915,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Newfoundland and Labrador,110,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Newfoundland and Labrador,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Newfoundland and Labrador,50,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Newfoundland and Labrador,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Prince Edward Island,20,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Nova Scotia,160,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Nova Scotia,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Nova Scotia,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Nova Scotia,45,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,New Brunswick,180,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,New Brunswick,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,New Brunswick,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,New Brunswick,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Quebec,1235,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Quebec,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Quebec,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Quebec,620,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Quebec,450,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Ontario,2095,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Ontario,125,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Ontario,310,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Ontario,890,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Ontario,775,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Saskatchewan,165,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Saskatchewan,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Saskatchewan,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Alberta,565,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Alberta,65,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Alberta,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Alberta,155,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,British Columbia,795,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,British Columbia,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,British Columbia,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,British Columbia,330,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,British Columbia,275,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-07-31,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-07-31,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-07-31,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-07-31,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-07-31,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Canada,5490,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Canada,325,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Canada,870,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Canada,2365,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Canada,1935,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Newfoundland and Labrador,115,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Newfoundland and Labrador,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Nova Scotia,195,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Nova Scotia,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Nova Scotia,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,New Brunswick,165,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,New Brunswick,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,New Brunswick,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Quebec,1240,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Quebec,160,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Quebec,560,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Quebec,475,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Ontario,2070,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Ontario,125,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Ontario,345,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Ontario,865,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Ontario,740,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Saskatchewan,205,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Saskatchewan,40,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Saskatchewan,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Saskatchewan,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Alberta,535,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Alberta,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Alberta,165,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,British Columbia,805,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,British Columbia,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,British Columbia,140,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,British Columbia,345,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,British Columbia,275,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-07,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-07,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-07,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-07,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-07,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Canada,5405,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Canada,375,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Canada,840,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Canada,2345,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Canada,1860,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Newfoundland and Labrador,130,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Newfoundland and Labrador,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Prince Edward Island,15,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Nova Scotia,185,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Nova Scotia,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Nova Scotia,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,New Brunswick,170,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,New Brunswick,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,New Brunswick,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,New Brunswick,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Quebec,1185,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Quebec,150,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Quebec,590,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Quebec,410,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Ontario,2100,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Ontario,145,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Ontario,315,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Ontario,865,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Ontario,780,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Manitoba,,"Age at time of death, all ages",Both sexes,Number of deaths
2021-08-14,Manitoba,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2021-08-14,Manitoba,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2021-08-14,Manitoba,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2021-08-14,Manitoba,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2021-08-14,Saskatchewan,205,"Age at time of death, all ages",Both sexes,Number of deaths
